ID	RE	R1_Unsorted	R1_Negative	R1_Low	R1_Medium	R1_High	R2_Unsorted	R2_Negative	R2_Low	R2_Medium	R2_High
gRNA_5420	RE112	196.781990743733	186.82440043057	206.334439820766	196.396684506922	199.143057149712	456.263062884754	455.41714040182	419.605429765513	433.492483102959	431.258348778991
gRNA_6335	RE127	214.218369670393	186.82440043057	219.764492116792	163.663903755768	201.114770586838	208.920455110387	189.58541591388	204.162856955801	224.952669405321	172.676884118751
gRNA_542	RE18	241.618393698001	201.730602592583	257.612821314684	217.070019718177	169.567355592824	106.861612096692	109.217685254735	124.076874393028	115.855452054242	137.100239652073
gRNA_963	RE26	448.364029542683	428.30487545519	450.517208839424	433.278650469219	447.578950227572	722.816746991111	777.918418559671	685.806723917828	768.507831959811	754.051318086406
gRNA_6004	RE121	274.000240276084	235.517994159814	268.601045920524	317.852528873045	286.884305101814	177.702456070904	177.221149658627	196.267055858062	164.128557076844	190.899067869976
BRDN0000738262	NT	397.715500279528	419.361154157981	366.274153527987	459.981708450423	393.35683070661	292.968914062842	410.081497465892	426.37325927786	336.946273057756	314.98346198546
gRNA_4368	RE93	475.764053570292	493.892164968049	460.284519600171	463.427264318966	324.346860407205	417.840910220775	478.084961869784	476.004009035072	435.423407303863	320.189800200096
gRNA_978	RE26	191.800168193259	161.980730160547	241.740941328471	260.139468074958	217.874334802408	114.065765721188	112.308751818548	124.076874393028	152.543011871419	119.745778936621
gRNA_3749	RE81	452.515548334745	467.061001076425	399.238827345506	452.229207746202	425.890102419187	462.266524238501	558.452692528929	438.780946717163	507.833064837765	454.686870744852
gRNA_5016	RE107	587.855060955963	666.804110047407	593.364128715339	683.942839905685	651.651290970099	584.737135854935	650.154333922056	510.971128182198	586.035494974379	622.157416648968
gRNA_2036	RE50	386.091247661755	287.192828321461	433.424415008118	508.219490610018	558.980759425183	250.944684586615	177.221149658627	358.69496415439	295.431402738319	349.692383416365
gRNA_1925	RE49	670.055133038788	580.348137507728	681.269925562056	627.95255704187	573.768610203628	455.062370614005	406.990430902079	462.468350010378	469.214580819684	472.041331460305
gRNA_4108	RE87	266.527506450373	296.136549618669	285.69383975183	329.050585445808	322.375146970079	200.515609215142	248.315680626332	230.106203419797	224.952669405321	220.401651086245
gRNA_4201	RE89	334.612414640188	338.867662483108	333.309479710468	333.357530281486	313.502436503013	307.377221311834	315.288789508952	374.486566349867	299.293251140127	358.369613774091
gRNA_1231	RE32	566.267163237241	594.260592858941	639.758854828884	633.120890844684	650.665434251536	627.962057601912	688.277488209086	662.119320624614	614.999357987939	599.59661771888
gRNA_6014	RE121	181.83652309231	182.849413187366	163.602455242501	114.564732629038	200.128913868275	523.501830046718	506.934916465375	492.923582815939	549.347935157202	481.586284853803
gRNA_2426	RE57	366.163957459858	330.917687996701	305.228461273322	367.813088966911	304.629726035946	444.256140177261	476.024250827242	369.974680008302	444.112566207931	440.80330217249
gRNA_5900	RE120	677.527866864499	691.647780317429	673.944442491497	739.071733802365	705.873410491061	487.481061924237	501.783138859019	478.259952205854	527.142306846805	502.411637712346
gRNA_3523	RE77	196.781990743733	198.749362160181	181.9161629189	244.634466666517	207.029910898216	250.944684586615	238.012125413621	254.921578298403	301.224175341031	306.306231627734
gRNA_1467	RE38	109.600096110433	123.224604539312	130.637781424982	128.346956103208	147.87850778444	286.965452709095	200.919326647862	239.129976102927	265.502077624306	233.417496622834
gRNA_635	RE22	239.957786181177	251.417943132628	267.38013207543	291.149470891841	202.100627305401	136.878918865426	239.042480934892	154.532107198589	179.575950684076	157.057869474844
gRNA_2371	RE56	666.733918005138	757.235069830289	710.571857844295	588.328664553631	421.946675544936	481.477600570491	497.661716773935	547.066218914715	445.078028308383	294.158109126917
gRNA_6300	RE126	391.903373970642	470.042241508828	426.098931937558	456.536152581881	381.526550083855	441.854755635762	466.751051135802	360.950907325173	393.908536984426	387.004473954588
gRNA_5223	RE110	450.85494081792	458.117279779217	495.691021107876	510.803657511425	452.508233820387	375.816680744547	321.470922636579	375.614537935258	412.252316893014	341.882876094412
gRNA_5395	RE111	530.564101625509	551.529479994502	543.306661066514	557.318661736749	554.051475832369	641.169672580155	816.041572846701	689.190638674002	695.132712325458	616.083355398559
gRNA_2567	RE58	363.673046184621	619.104263128963	372.378722753454	329.050585445808	318.431720095827	549.917060003204	897.439659027117	486.155753303592	460.525421915615	399.152596455404
gRNA_4942	RE105	496.521647530601	484.948443670841	593.364128715339	522.001714084188	543.207051928177	435.851294282015	507.965271986646	437.652975131772	529.073231047709	575.300372717246
gRNA_3085	RE67	368.654868735095	282.224094267457	389.47151658476	359.199199295555	251.393463233548	295.370298604341	380.201187349031	276.353038420835	359.151901368153	297.629001270008
BRDN0000737790	NT	341.254844707487	292.161562375466	273.484701300897	292.010859858976	320.403433532953	169.297610175658	160.735461318289	164.68385146711	151.577549770967	175.280053226069
gRNA_6117	RE123	672.546044314025	637.985452534181	706.909116309015	661.546726760159	580.669607233568	623.159288518914	622.334734847736	574.137536964103	558.03709406127	627.363754863603
gRNA_5989	RE121	428.436739340786	476.004722373633	407.785224261159	447.922262910524	368.710412742537	361.408373495555	372.988698700133	401.557884399255	360.117363468605	326.263861450504
gRNA_5909	RE120	694.133942032747	707.547729290244	595.805956405526	596.081165257852	639.821010347344	507.892830526976	671.791799868749	505.331270255242	612.102971686583	588.316218253835
gRNA_2122	RE52	639.33389397753	275.26786659185	671.50261480131	1061.23120751108	1009.51727980844	687.99667113938	363.715499008693	765.892706480601	982.840418260161	1160.14569882799
gRNA_584	RE20	313.024516921466	237.505487781416	312.553944343882	313.545584037367	307.587296191635	286.965452709095	319.410211594037	323.727845007264	393.908536984426	337.544260915549
gRNA_2732	RE61	342.085148465899	327.936447564298	268.601045920524	292.010859858976	355.894275401219	355.404912141808	404.929719859537	419.605429765513	324.39526575188	274.200479304147
gRNA_6330	RE127	234.14565987229	262.349158051438	205.113525975673	229.129465258076	225.761188550912	303.775144499586	294.681679083531	171.451680979457	251.985608217978	322.792969307414
gRNA_4711	RE101	508.976203906787	495.879658589651	493.249193417689	483.239210563085	470.253654754519	462.266524238501	600.697268901044	530.146645133848	413.217778993466	434.729240922082
gRNA_3142	RE68	471.61253477823	446.192318049606	492.028279572596	570.239496243783	628.976586443152	517.498368692971	429.658252370043	489.539668059766	489.489284929176	482.454007889576
gRNA_4119	RE87	651.788450353716	654.879148317796	629.991544068138	766.636180750705	675.31185221561	528.304599129715	546.088426273676	623.768286721314	469.214580819684	534.517390035933
gRNA_1154	RE30	208.406243361506	166.949464214552	257.612821314684	292.872248826112	254.351033389237	180.103840612403	232.860347807265	221.082430736668	175.714102282268	262.920079839103
gRNA_2305	RE55	180.175915575485	124.218351350113	219.764492116792	204.149185211143	139.991654035936	390.22498799354	485.297450518682	471.492122693507	382.322991779001	263.787802874876
BRDN0000737453	NT	303.060871820517	303.092777294276	297.902978202763	300.624749530333	299.700442443132	434.650602011266	383.292253912844	401.557884399255	445.078028308383	405.226657705813
gRNA_331	RE13	207.575939603094	196.761868538579	244.182769018658	200.7036293426	157.737074970069	357.806296683307	331.77447784929	380.126424276822	307.016947943743	330.602476629368
gRNA_1860	RE48	144.472853963753	173.905691890158	125.754126044609	149.020291314463	115.345236071863	164.494841092661	222.556792594554	216.570544395103	193.092420090405	170.941438047206
gRNA_1120	RE30	212.557762153568	268.311638916244	205.113525975673	250.664189436466	352.93670524553	184.9066096954	235.951414371079	206.418800126583	221.090821003513	266.390971982194
gRNA_92	RE6	278.982062826558	282.224094267457	253.950079779404	332.496141314351	358.851845556908	371.01391166155	361.654787966151	419.605429765513	334.0498867564	368.782290203363
gRNA_4996	RE106	563.776251962004	627.054237615371	577.492248729127	531.47699272268	639.821010347344	452.660986072506	588.333002645791	534.658531475412	520.384072143641	502.411637712346
gRNA_3067	RE66	299.739656786868	236.511740970615	344.297704316308	291.149470891841	262.23788713774	404.633295242532	338.986966498187	532.40258830463	435.423407303863	387.004473954588
gRNA_1629	RE43	491.539824980127	375.636294482742	503.016504178436	435.862817370626	419.97496210781	387.823603452041	367.836921093778	428.629202448643	431.561558902055	369.650013239135
gRNA_6679	RE129	269.848721484022	313.030245402285	267.38013207543	291.149470891841	236.605612455104	212.522531922635	246.254969583789	250.409691956838	262.60569132295	255.11057251715
gRNA_437	RE17	235.806267389115	269.305385727045	261.275562849964	240.327521830839	227.732901988037	383.020834369044	449.235007274194	519.994900865327	556.106169860366	476.379946639168
gRNA_3941	RE85	193.460775710083	220.6117919978	202.671698285486	139.545012675971	147.87850778444	336.193835809819	447.174296231651	346.287276715087	254.881994519334	234.285219658607
gRNA_3534	RE77	376.127602560806	410.417432860773	371.15780890836	330.773363380079	343.078138059901	575.13159768894	589.363358167062	499.691412328286	433.492483102959	498.940745569256
gRNA_6320	RE126	398.545804037941	420.354900968782	405.343396570972	400.545869718065	346.03570821559	356.605604412558	372.988698700133	321.471901836482	299.293251140127	333.205645736685
gRNA_900	RE24	306.382086854167	309.055258159081	371.15780890836	340.248642018571	273.082311041932	127.273380699431	190.615771435151	163.555879881719	132.268307761927	175.280053226069
gRNA_2774	RE61	457.497370885219	484.948443670841	402.901568880786	395.377535915251	418.003248670684	248.543300045116	278.195990743193	254.921578298403	301.224175341031	240.359280909015
gRNA_3541	RE77	748.933990087964	752.266335776285	736.211048591254	780.418404224875	863.61048546113	698.802901576124	691.368554772899	701.598326113305	848.641186297329	813.056484518944
gRNA_3005	RE65	464.139800952518	421.348647779583	510.341987248995	372.120033802589	472.225368191645	489.882446465736	434.810029976398	432.013117204816	456.663573513807	437.3324100294
gRNA_1285	RE34	327.139680814476	433.273609509194	357.727756612334	353.169476525606	322.375146970079	468.269985592248	460.568918008176	418.477458180122	430.596096801603	548.400958608295
gRNA_1612	RE42	808.715860693655	802.947423127131	786.268516240079	809.705629107487	815.303506251547	623.159288518914	524.450960326983	639.559888916791	677.754394517321	607.406125040833
gRNA_1943	RE49	440.060991958559	129.187085404117	415.110707331719	589.190053520767	737.420825485075	289.366837250594	88.6105748293135	344.031333544305	413.217778993466	591.787110396926
gRNA_5710	RE116	459.157978402044	533.642037400086	545.748488756701	506.496712675747	496.871786155719	399.830526159535	427.597541327501	353.055106227434	296.396864838771	359.237336809864
gRNA_6823	RE133	509.806507665199	583.329377940131	594.585042560433	577.130607980868	667.424998467106	312.179990394832	325.592344721663	289.888697445529	287.707705934703	309.777123770825
gRNA_3361	RE73	236.636571147527	255.392930375832	317.437599724255	271.337524647721	231.676328862289	202.91699375664	180.31221622244	250.409691956838	192.126957989952	274.200479304147
gRNA_4023	RE85	287.285100410682	392.529990266357	284.472925906737	205.010574178278	187.312776526957	452.660986072506	650.154333922056	485.027781718201	410.32139269211	366.179121096045
gRNA_3708	RE81	494.861040013776	531.654543778484	490.807365727503	525.447269952731	513.631350371288	355.404912141808	279.226346264464	368.846708422911	332.118962555496	415.639334135084
gRNA_1531	RE40	300.56996054528	327.936447564298	282.03109821655	288.565303990434	316.460006658702	166.89622563416	200.919326647862	177.091538906413	151.577549770967	118.878055900848
gRNA_818	RE22	518.109545249323	617.116769507362	512.783814939182	520.278936149917	559.966616143746	397.429141618036	374.019054221404	385.766282203778	362.048287669509	348.824660380593
gRNA_5365	RE111	151.115284031052	179.868172754963	286.914753596923	189.505572769837	201.114770586838	163.294148821912	216.374659466928	104.901357441378	168.955867579104	157.057869474844
gRNA_615	RE21	629.370248876581	650.904161074592	601.910525630992	648.625892253125	691.085559712617	330.190374456072	312.197722945139	400.429912813863	364.944673970865	358.369613774091
gRNA_6641	RE129	437.570080683322	385.573762590751	437.087156543398	361.783366196962	414.059821796432	521.100445505219	465.720695614531	417.349486594731	567.69171506579	459.893208959488
gRNA_5788	RE118	251.58203879895	226.574272862606	224.648147497165	203.287796244007	241.534896047919	328.989682185323	303.95487877497	330.495674519611	320.533417350072	332.337922700913
gRNA_16	RE2	217.539584704042	194.774374916977	244.182769018658	247.218633567924	270.124740886244	189.709378778398	255.528169275229	212.058658053539	222.056283103965	184.825006619567
gRNA_4293	RE90	161.909232890413	128.193338593316	150.172402946474	171.416404459989	146.892651065877	180.103840612403	176.190794137355	172.579652564848	194.057882190857	203.047190370792
gRNA_4593	RE97	457.497370885219	543.579505508095	444.412639613958	426.387538732134	398.286114299425	608.750981269922	684.156066124002	658.73540586844	690.305401823197	554.475019858703
gRNA_1198	RE31	343.745755982724	352.780117834321	360.169584302521	325.605029577266	297.728729006006	187.307994236899	221.526437073283	147.764277686242	182.472336985432	203.914913406565
gRNA_1194	RE31	209.236547119919	237.505487781416	260.054649004871	185.198627934159	187.312776526957	187.307994236899	149.401550584307	173.707624150239	187.299647487692	210.856697692746
gRNA_7033	RE138	530.564101625509	537.617024643289	517.667470319555	441.031151173439	405.187111329366	489.882446465736	517.238471678086	512.099099767589	523.280458444997	472.041331460305
gRNA_882	RE23	439.230688200147	477.992215995235	485.92371034713	442.753929107711	357.865988838345	355.404912141808	362.685143487422	327.111759763438	327.291652053236	268.994141089512
gRNA_1889	RE48	296.418441753218	263.342904862239	398.017913500413	303.208916431739	287.870161820376	477.875523758243	496.631361252664	465.852264766551	522.314996344545	508.485698962755
gRNA_6236	RE125	195.951686985321	161.980730160547	146.509661411195	180.891683098481	162.666358562884	146.484457031421	146.310484020494	204.162856955801	195.988806391761	124.952117151257
gRNA_1225	RE31	486.558002429653	399.486217941963	511.562901094089	445.338096009117	381.526550083855	328.989682185323	327.653055764205	434.269060375598	336.946273057756	371.385459310681
gRNA_6112	RE123	304.721479337342	304.086524105076	290.577495132203	282.535581220484	262.23788713774	266.553684106356	294.681679083531	296.656526957876	241.365525113006	310.644846806597
gRNA_6633	RE128	232.485052355465	207.693083457389	307.670288963509	305.793083333146	359.837702275471	357.806296683307	346.199455147085	348.54321988587	411.286854792562	365.311398060272
gRNA_5863	RE120	442.551903233797	421.348647779583	406.564310416066	390.209202112437	372.653839616789	260.550222752609	177.221149658627	258.305493054576	256.812918720238	313.248015913915
gRNA_2061	RE50	351.218489808435	339.861409293909	376.041464288733	408.298370422286	318.431720095827	234.134992796124	194.737193520235	248.153748786056	209.505275798089	204.782636442338
gRNA_1338	RE36	233.315356113877	273.280372970248	319.879427414442	289.426692957569	334.205427592834	308.577913582584	300.863812211157	265.073322566924	354.324590865893	285.480878769191
gRNA_4312	RE90	390.242766453817	385.573762590751	470.051830360917	457.397541549016	398.286114299425	473.072754675245	481.176028433597	534.658531475412	536.796927851325	370.517736274908
gRNA_1102	RE30	517.279241490911	507.804620319262	432.203501163025	514.249213379968	496.871786155719	407.034679784031	343.108388583272	371.102651593693	431.561558902055	425.184287528583
gRNA_6583	RE128	518.109545249323	455.136039346814	512.783814939182	492.714489201577	445.607236790446	455.062370614005	384.322609434115	448.932690985684	399.701309587138	438.200133065172
gRNA_6780	RE131	609.442958674684	631.029224858574	576.271334884033	588.328664553631	602.358455041953	489.882446465736	486.327806039953	532.40258830463	486.59289862782	527.575605749752
gRNA_3160	RE68	369.485172493507	304.086524105076	371.15780890836	385.040868309624	424.904245700624	767.242361008837	889.196814856948	873.050007092762	800.368081274728	786.157070409993
gRNA_729	RE22	457.497370885219	464.079760644022	417.552535021905	410.021148356557	405.187111329366	297.771683145839	269.953146573024	342.903361958914	313.775182646908	287.216324840737
gRNA_6083	RE123	369.485172493507	615.12927588576	382.1460335142	273.060302581993	318.431720095827	595.543366291679	817.071928367972	516.610986109153	421.906937897534	366.179121096045
gRNA_6428	RE127	446.703422025858	467.061001076425	484.702796502036	475.486709858864	461.380944287453	375.816680744547	571.847314305453	478.259952205854	452.801725111999	402.623488598495
gRNA_148	RE7	621.89751505087	667.797856858208	673.944442491497	695.140896478449	629.962443161715	504.290753714728	532.693804497152	505.331270255242	500.109368034148	427.787456635901
gRNA_5303	RE111	324.648769539239	308.06151134828	327.204910485002	441.031151173439	390.399260550922	483.878985111989	428.627896848772	538.042446231586	497.212981732792	483.321730925349
gRNA_622	RE21	468.29131974458	500.848392643656	450.517208839424	497.882823004391	473.211224910208	674.789056161137	606.87940202867	714.006013552608	700.92548492817	747.109533800225
gRNA_1460	RE38	298.909353028455	331.911434807502	304.007547428229	331.634752347215	286.884305101814	312.179990394832	296.742390126073	324.855816592655	308.947872144648	318.454354128551
gRNA_1352	RE36	114.581918660908	103.349668323294	112.324073748582	97.3369532863255	111.401809197611	44.4256140177261	70.0641754464339	83.4698973189462	62.7550365293816	110.200825543122
gRNA_4566	RE97	311.363909404641	300.111536861873	371.15780890836	304.931694366011	292.799445413191	465.868601050749	491.479583646308	438.780946717163	421.906937897534	406.094380741585
gRNA_4498	RE96	455.006459609982	606.185554588552	449.296294994331	498.744211971526	351.950848526967	543.913598649457	580.090158475622	536.914474646194	474.041891321944	403.491211634268
gRNA_752	RE22	224.182014771341	258.374170808235	260.054649004871	217.070019718177	205.05819746109	310.979298124082	325.592344721663	280.8649247624	315.706106847812	314.98346198546
gRNA_4162	RE88	545.509569276931	591.279352426538	479.819141121663	528.031436854138	580.669607233568	446.657524718759	513.117049593001	496.307497572112	495.282057531888	488.528069139984
gRNA_4971	RE106	211.727458395156	194.774374916977	245.403682863751	221.376964553855	213.930907928156	135.678226594677	178.251505179898	117.309044880681	151.577549770967	122.348948043939
gRNA_5582	RE113	422.624613031899	348.805130591117	377.262378133827	334.218919248622	366.738699305411	289.366837250594	281.287057307006	240.257947688318	241.365525113006	275.935925375693
BRDN0000737443	NT	260.715380141486	231.54300691661	249.066424399031	309.238639201689	321.389290251516	274.958530001602	300.863812211157	199.650970614236	229.779979907581	261.184633767558
gRNA_7032	RE138	215.878977187218	161.980730160547	202.671698285486	200.7036293426	254.351033389237	549.917060003204	544.027715231134	569.625650622538	525.211382645901	577.903541824564
gRNA_874	RE23	431.757954374436	328.930194375099	416.331621176812	439.308373239168	368.710412742537	581.135059042687	497.661716773935	541.426360987759	605.344736983419	540.591451286341
gRNA_4079	RE87	238.297178664352	238.499234592217	279.589270526363	278.228636384806	262.23788713774	343.397989434315	468.811762178344	355.311049398217	371.702908674029	361.840505917182
gRNA_1051	RE30	340.424540949074	284.211587889058	351.623187386868	336.803086150029	359.837702275471	327.788989914573	275.10492417938	303.424356470223	294.465940637867	247.301065195196
gRNA_6821	RE133	250.751735040537	298.124043240271	251.508252089218	191.228350704108	228.7187587066	232.934300525374	262.740657924127	208.674743297365	281.914933331991	216.063035907382
gRNA_6959	RE137	331.291199606538	395.51123069876	300.344805892949	339.387253051436	381.526550083855	375.816680744547	420.385052678603	375.614537935258	368.806522372673	393.078535204996
gRNA_1796	RE46	661.752095454664	538.61077145409	726.443737830508	873.448412675523	891.214473580892	626.761365331163	524.450960326983	670.015121722352	772.36968036162	859.913528450665
gRNA_2717	RE61	207.575939603094	265.330398483841	274.70561514599	195.535295539786	209.001624335342	206.519070568888	221.526437073283	190.627197931107	270.329388126567	289.819493948054
gRNA_5688	RE114	490.709521221714	414.392420103977	441.970811923771	448.78365187766	429.833529293439	292.968914062842	240.072836456163	286.504782689356	358.186439267701	351.42782948791
gRNA_2407	RE57	602.800528607385	1102.0652131782	448.075381149238	528.031436854138	542.221195209614	458.664447426253	690.338199251628	460.212406839595	327.291652053236	340.147430022866
gRNA_2709	RE61	207.575939603094	219.618045187	185.57890445418	189.505572769837	232.662185580852	201.716301485891	207.101459775488	199.650970614236	247.158297715718	185.69272965534
gRNA_5432	RE112	570.418682029303	583.329377940131	494.470107262783	584.883108685089	556.023189269495	642.370364850904	675.913221953833	658.73540586844	661.341538809637	713.268335405093
gRNA_1677	RE43	197.612294502145	210.674323889791	350.402273541774	215.347241783906	202.100627305401	219.726685547131	291.590612519717	274.097095250053	220.125358903061	289.819493948054
gRNA_4265	RE90	482.406483637591	365.698826374733	579.934076419313	583.160330750817	471.239511473082	264.152299564857	285.408479392091	256.049549883794	289.638630135607	326.263861450504
gRNA_2921	RE64	212.557762153568	185.830653619769	183.137076763993	207.594741079685	160.694645125758	204.11768602739	196.797904562777	251.537663542229	186.33418538724	275.06820233992
gRNA_1204	RE31	229.994141080228	215.643057943796	225.869061342258	193.812517605515	178.440066059891	312.179990394832	322.50127815785	245.897805615274	325.360727852332	322.792969307414
gRNA_4	RE1	167.7213591993	226.574272862606	222.206319806979	243.773077699381	211.95919449103	124.871996157932	116.430173903632	154.532107198589	149.646625570063	180.486391440704
gRNA_510	RE18	200.103205777382	192.786881295375	164.823369087594	226.545298356669	200.128913868275	234.134992796124	232.860347807265	245.897805615274	235.572752510294	239.491557873242
gRNA_1321	RE35	318.00633947194	287.192828321461	355.285928922147	267.030579812043	313.502436503013	213.723224193385	335.895899934374	172.579652564848	202.747041094925	209.988974656973
gRNA_4090	RE87	188.478953159609	181.855666376565	231.973630567725	172.277793427124	182.383492934142	199.314916944392	208.131815296759	210.930686468148	197.919730592665	177.883222333386
gRNA_4408	RE93	412.660967930951	488.923430914045	410.227051951346	405.714203520879	223.789475113786	457.463755155504	472.933184263429	491.795611230548	347.566356162729	360.105059845637
gRNA_5706	RE115	352.048793566847	257.380423997434	324.763082794815	336.803086150029	417.017391952121	238.937761879121	261.710302402856	224.466345492842	260.674767122046	294.158109126917
gRNA_677	RE22	353.709401083672	448.179811671208	318.658513569349	298.901971596061	396.314400862299	399.830526159535	293.651323562259	385.766282203778	448.939876710191	407.829826813131
gRNA_5226	RE110	411.000360414126	440.2298371848	424.878018092465	404.852814553743	416.031535233558	306.176529041085	369.89763213632	296.656526957876	335.980810957304	314.115738949688
gRNA_5880	RE120	127.036475037093	125.212098160914	139.184178340635	122.317233333258	122.246233101803	259.34953048186	241.103191977434	275.225066835444	234.607290409842	249.036511266741
gRNA_1298	RE35	234.14565987229	221.605538808601	286.914753596923	257.555301173551	221.81776167666	298.972375416589	276.135279700651	360.950907325173	307.016947943743	344.486045201729
gRNA_6894	RE135	312.194213163053	334.892675239905	396.796999655319	352.30808755847	347.021564934153	391.425680264289	480.145672912326	465.852264766551	437.354331504767	354.898721631001
gRNA_5590	RE113	188.478953159609	158.999489728144	177.032507538527	136.960845774564	126.189659976055	308.577913582584	310.137011902597	318.087987080308	363.013749769961	267.258695017966
BRDN0000737584	NT	290.606315444332	259.367917619036	255.170993624497	331.634752347215	336.17714102996	432.249217469767	460.568918008176	460.212406839595	502.040292235052	448.612809494444
gRNA_6892	RE135	494.030736255364	476.998469184434	488.365538037316	478.070876760271	406.172968047929	291.768221792093	332.804833370561	345.159305129696	399.701309587138	327.131584486277
gRNA_131	RE7	295.588137994806	300.111536861873	301.565719738043	310.96141713596	294.771158850317	345.799373975814	393.595809125555	430.885145619425	402.597695888494	334.073368772458
gRNA_4006	RE85	83.0303758412377	101.362174701692	141.626006030821	95.6141753520543	76.8968240479089	236.536377337622	266.862080009211	209.802714882756	256.812918720238	229.078881443971
gRNA_4281	RE90	591.176275989612	596.248086480543	623.886974842672	548.704772065393	662.495714874292	371.01391166155	347.229810668356	391.406140130734	482.731050226012	436.464686993627
gRNA_6394	RE127	354.539704842085	373.64880086114	410.227051951346	360.060588262691	432.791099449128	504.290753714728	638.820423188074	571.881593793321	574.449949768954	523.236990570889
BRDN0000738363	NT	215.878977187218	181.855666376565	158.718799862127	172.277793427124	132.104800287433	262.951607294108	294.681679083531	286.504782689356	303.155099541935	293.290386091145
gRNA_720	RE22	114.581918660908	91.4247065936832	109.882246058396	155.050014084412	163.652215281447	244.941223232868	210.192526339301	228.978231834406	279.018547030635	296.761278234235
gRNA_556	RE18	664.243006729901	591.279352426538	671.50261480131	677.0517281686	663.481571592855	423.844371574522	398.74758673191	446.676747814901	396.804923285782	503.279360748119
gRNA_4589	RE97	215.878977187218	273.280372970248	249.066424399031	210.178907981092	163.652215281447	240.13845414987	259.649591360314	274.097095250053	263.571153423402	221.269374122017
gRNA_1146	RE30	151.115284031052	156.018249295742	166.044282932687	160.218347887226	168.581498874261	238.937761879121	269.953146573024	249.281720371447	210.470737898541	257.713741624467
gRNA_79	RE5	278.151759068146	304.086524105076	274.70561514599	344.555586854249	308.573152910198	200.515609215142	210.192526339301	236.874032932144	198.885192693117	190.031344834203
BRDN0000737381	NT	500.673166322663	477.992215995235	542.085747221421	582.298941783682	601.37259832339	565.526059522946	830.466550144496	574.137536964103	576.380873969859	654.263168972555
gRNA_4756	RE103	773.843102840335	735.372639992669	709.350943999202	729.596455163874	783.756091257533	773.245822362584	802.646951070177	739.949360016604	689.339939722745	727.151903977455
gRNA_3238	RE70	48.9879217463302	72.543517188466	54.9411230291981	31.8713917840181	64.0806867065907	67.2387671619638	91.7016413931267	97.0055563436402	108.131755250626	82.4336883983988
gRNA_2423	RE57	735.649129953366	696.616514371434	634.875199448511	453.951985680474	330.262000718583	599.145443103927	465.720695614531	670.015121722352	456.663573513807	341.882876094412
gRNA_4244	RE90	329.630592089713	266.324145294642	261.275562849964	334.218919248622	345.049851497027	334.993143539069	346.199455147085	339.51944720274	305.086023742839	365.311398060272
gRNA_4551	RE97	234.14565987229	180.861919565764	217.322664426605	234.297799060889	196.185486994024	223.328762359379	241.103191977434	265.073322566924	216.263510501253	213.459866800064
gRNA_6438	RE127	248.2608237653	277.255360213452	257.612821314684	224.822520422398	172.524925748513	138.079611136175	194.737193520235	89.1097552459021	102.338982647914	105.862210364259
gRNA_138	RE7	621.067211292458	654.879148317796	589.701387180059	539.229493426901	533.348484742547	303.775144499586	405.960075380808	298.912470128658	399.701309587138	334.941091808231
gRNA_674	RE22	218.369888462455	175.89318551176	168.486110622874	174.000571361396	236.605612455104	421.442987033023	342.078033062001	419.605429765513	339.842659359112	419.977949313947
gRNA_4363	RE93	392.733677729054	441.223583995601	382.1460335142	342.832808919978	351.950848526967	350.602143058811	346.199455147085	371.102651593693	358.186439267701	375.724074489544
gRNA_5164	RE110	582.042934647076	545.566999129696	587.259559489873	609.863388732022	608.27359535333	369.813219390801	331.77447784929	415.093543423949	417.079627395274	368.782290203363
gRNA_278	RE13	639.33389397753	615.12927588576	642.200682519071	634.843668778955	553.065619113806	589.539904937933	612.031179635026	506.459241840633	579.277260271215	513.69203717739
gRNA_5541	RE112	638.503590219118	565.441935345714	523.772039545022	597.803943192123	675.31185221561	507.892830526976	521.35989376317	466.980236351942	450.870800911095	497.20529949771
gRNA_1150	RE30	123.715260003444	101.362174701692	151.393316791568	93.0300084506474	163.652215281447	91.2526125769509	96.8534189994822	107.15730061216	98.4771342461065	92.8463648276702
gRNA_6947	RE137	616.915692500396	652.891654696194	605.573267166272	697.725063379855	746.293535952141	579.934366771938	637.790067666803	605.720741355056	605.344736983419	518.898375392026
gRNA_7048	RE138	545.509569276931	525.692062913678	509.121073403902	565.932551408105	568.839326610813	595.543366291679	666.640022262393	778.300393919904	589.897343376187	605.670678969288
gRNA_2906	RE64	390.242766453817	400.479964752764	424.878018092465	420.357815962184	423.918388982061	541.512214107958	448.204651752923	531.274616719239	537.762389951777	593.522556468471
gRNA_6208	RE124	381.939728869693	366.692573185533	463.94726113545	497.021434037255	394.342687425173	367.411834849302	365.776210051236	464.72429318116	469.214580819684	417.374780206629
gRNA_975	RE26	234.975963630702	231.54300691661	230.752716722632	205.871963145414	179.425922778454	164.494841092661	219.465726030741	178.219510491804	151.577549770967	139.703408759391
gRNA_2637	RE60	507.315596389962	569.416922588918	532.318436460675	441.892540140575	491.942502562904	446.657524718759	492.509939167579	450.060662571075	536.796927851325	429.522902707446
gRNA_5347	RE111	191.800168193259	208.68683026819	186.799818299273	205.871963145414	195.199630275461	187.307994236899	117.460529424903	172.579652564848	195.988806391761	163.131930725252
gRNA_1412	RE38	246.600216248476	231.54300691661	285.69383975183	282.535581220484	272.09645432337	326.588297643824	358.563721402338	353.055106227434	340.808121459564	367.046844131818
